nKeypointsMaxUser;image_width;parallelismLevel;AspectRatioDenominator;delayRead;delayDisplay;NumeratorFrequency;imgDouble;Schedulability;Power;Latency;DurationII;Memory;AskedCuts;AskedPrecuts
100;320;5;9;0;0;4;0;true;22325341;1;8473422;57600;0;0
110;320;5;9;0;0;4;0;true;22412341;1;8498422;57600;0;0
120;320;5;9;0;0;4;0;true;22499341;1;8523422;57600;0;0
130;320;5;9;0;0;4;0;true;22586341;1;8548422;57600;0;0
140;320;5;9;0;0;4;0;true;22673341;1;8573422;57600;0;0
150;320;5;9;0;0;4;0;true;22760341;1;8598422;57600;0;0
160;320;5;9;0;0;4;0;true;22847341;1;8623422;57600;0;0
80;640;5;9;0;0;4;0;true;87195261;1;33093566;24624480;0;0
90;640;5;9;0;0;4;0;true;87282261;1;33118566;24624480;0;0
100;640;5;9;0;0;4;0;true;87369261;1;33143566;24624480;0;0
110;640;5;9;0;0;4;0;true;87456261;1;33168566;24624480;0;0
120;640;5;9;0;0;4;0;true;87543261;1;33193566;24624480;0;0
130;640;5;9;0;0;4;0;true;87630261;1;33218566;24624480;0;0
140;640;5;9;0;0;4;0;true;87717261;1;33243566;24624480;0;0
150;640;5;9;0;0;4;0;true;87804261;1;33268566;24624480;0;0
160;640;5;9;0;0;4;0;true;87891261;1;33293566;24624480;0;0
80;320;10;9;0;0;4;0;true;22151356;1;7170527;14400;0;0
90;320;10;9;0;0;4;0;true;22238356;1;7211027;14400;0;0
100;320;10;9;0;0;4;0;true;22325356;1;7248402;14400;0;0
110;320;10;9;0;0;4;0;true;22412356;1;7273402;14400;0;0
120;320;10;9;0;0;4;0;true;22499356;1;7298402;14400;0;0
130;320;10;9;0;0;4;0;true;22586356;1;7323402;14400;0;0
140;320;10;9;0;0;4;0;true;22673356;1;7348402;14400;0;0
150;320;10;9;0;0;4;0;true;22760356;1;7373402;14400;0;0
160;320;10;9;0;0;4;0;true;22847356;1;7398402;14400;0;0
80;640;10;9;0;0;4;0;true;87195261;1;28131468;230400;0;0
90;640;10;9;0;0;4;0;true;87282261;1;28148718;230400;0;0
100;640;10;9;0;0;4;0;true;87369261;1;28165968;230400;0;0
110;640;10;9;0;0;4;0;true;87456261;1;28183218;230400;0;0
120;640;10;9;0;0;4;0;true;87543261;1;28200468;230400;0;0
130;640;10;9;0;0;4;0;true;87630261;1;28217718;230400;0;0
140;640;10;9;0;0;4;0;true;87717261;1;28234968;230400;0;0
150;640;10;9;0;0;4;0;true;87804261;1;28252218;230400;0;0
160;640;10;9;0;0;4;0;true;87891261;1;28269468;230400;0;0
80;320;1;12;0;0;4;0;true;29529761;1;25501013;57600;0;0
90;320;1;12;0;0;4;0;true;29616761;1;25588013;57600;0;0
100;320;1;12;0;0;4;0;true;29703761;1;25675013;57600;0;0
110;320;1;12;0;0;4;0;true;29790761;1;25762013;57600;0;0
120;320;1;12;0;0;4;0;true;29877761;1;25849013;57600;0;0
130;320;1;12;0;0;4;0;true;29964761;1;25936013;57600;0;0
140;320;1;12;0;0;4;0;true;30051761;1;26023013;57600;0;0
150;320;1;12;0;0;4;0;true;30138761;1;26110013;57600;0;0
160;320;1;12;0;0;4;0;true;30225761;1;26197013;57600;0;0
80;640;1;12;0;0;4;0;true;116936011;1;99916023;24715264;0;0
90;640;1;12;0;0;4;0;true;117023011;1;100003023;24715264;0;0
100;640;1;12;0;0;4;0;true;117110011;1;100090023;24715264;0;0
110;640;1;12;0;0;4;0;true;117197011;1;100177023;24715264;0;0
120;640;1;12;0;0;4;0;true;117284011;1;100264023;24715264;0;0
130;640;1;12;0;0;4;0;true;117371011;1;100351023;24715264;0;0
140;640;1;12;0;0;4;0;true;117458011;1;100438023;24715264;0;0
150;640;1;12;0;0;4;0;true;117545011;1;100525023;24715264;0;0
160;640;1;12;0;0;4;0;true;117632011;1;100612023;24715264;0;0
80;320;2;12;0;0;4;0;true;29529761;1;13657288;8208192;0;0
90;320;2;12;0;0;4;0;true;29616761;1;13705538;8208192;0;0
100;320;2;12;0;0;4;0;true;29703761;1;13753788;8208192;0;0
110;320;2;12;0;0;4;0;true;29790761;1;13802038;8208192;0;0
120;320;2;12;0;0;4;0;true;29877761;1;13850288;8208192;0;0
130;320;2;12;0;0;4;0;true;29964761;1;13898538;8208192;0;0
140;320;2;12;0;0;4;0;true;30051761;1;13946788;8208192;0;0
150;320;2;12;0;0;4;0;true;30138761;1;13995038;8208192;0;0
160;320;2;12;0;0;4;0;true;30225761;1;14043288;8208192;0;0
80;640;2;12;0;0;4;0;true;116936011;1;53471054;32899392;0;0
90;640;2;12;0;0;4;0;true;117023011;1;53519304;32899392;0;0
100;640;2;12;0;0;4;0;true;117110011;1;53567554;32899392;0;0
110;640;2;12;0;0;4;0;true;117197011;1;53615804;32899392;0;0
120;640;2;12;0;0;4;0;true;117284011;1;53664054;32899392;0;0
130;640;2;12;0;0;4;0;true;117371011;1;53712304;32899392;0;0
140;640;2;12;0;0;4;0;true;117458011;1;53760554;32899392;0;0
150;640;2;12;0;0;4;0;true;117545011;1;53808804;32899392;0;0
160;640;2;12;0;0;4;0;true;117632011;1;53857054;32899392;0;0
80;320;4;12;0;0;4;0;true;29529775;1;9093233;8208384;0;0
90;320;4;12;0;0;4;0;true;29599375;1;9116333;8208384;0;0
100;320;4;12;0;0;4;0;true;29703775;1;9150983;8208384;0;0
110;320;4;12;0;0;4;0;true;29773375;1;9174083;8208384;0;0
120;320;4;12;0;0;4;0;true;29877775;1;9208733;8208384;0;0
130;320;4;12;0;0;4;0;true;29947375;1;9231833;8208384;0;0
140;320;4;12;0;0;4;0;true;30051775;1;9266483;8208384;0;0
150;320;4;12;0;0;4;0;true;30121375;1;9289583;8208384;0;0
160;320;4;12;0;0;4;0;true;30225775;1;9324233;8208384;0;0
80;640;4;12;0;0;4;0;true;116936011;1;35679820;307200;0;0
90;640;4;12;0;0;4;0;true;117005611;1;35702920;307200;0;0
100;640;4;12;0;0;4;0;true;117110011;1;35737570;307200;0;0
110;640;4;12;0;0;4;0;true;117179611;1;35760670;307200;0;0
120;640;4;12;0;0;4;0;true;117284011;1;35795320;307200;0;0
130;640;4;12;0;0;4;0;true;117353611;1;35818420;307200;0;0
140;640;4;12;0;0;4;0;true;117458011;1;35853070;307200;0;0
150;640;4;12;0;0;4;0;true;117527611;1;35876170;307200;0;0
160;640;4;12;0;0;4;0;true;117632011;1;35910820;307200;0;0
80;320;5;12;0;0;4;0;true;29529761;1;11164544;8208480;0;0
90;320;5;12;0;0;4;0;true;29616761;1;11189544;8208480;0;0
100;320;5;12;0;0;4;0;true;29703761;1;11214544;8208480;0;0
110;320;5;12;0;0;4;0;true;29790761;1;11239544;8208480;0;0
120;320;5;12;0;0;4;0;true;29877761;1;11264544;8208480;0;0
130;320;5;12;0;0;4;0;true;29964761;1;11289544;8208480;0;0
140;320;5;12;0;0;4;0;true;30051761;1;11314544;8208480;0;0
150;320;5;12;0;0;4;0;true;30138761;1;11339544;8208480;0;0
160;320;5;12;0;0;4;0;true;30225761;1;11364544;8208480;0;0
80;640;5;12;0;0;4;0;true;116936011;1;44058077;307200;0;0
90;640;5;12;0;0;4;0;true;117023011;1;44083077;307200;0;0
100;640;5;12;0;0;4;0;true;117110011;1;44108077;307200;0;0
110;640;5;12;0;0;4;0;true;117197011;1;44133077;307200;0;0
120;640;5;12;0;0;4;0;true;117284011;1;44158077;307200;0;0
130;640;5;12;0;0;4;0;true;117371011;1;44183077;307200;0;0
140;640;5;12;0;0;4;0;true;117458011;1;44208077;307200;0;0
150;640;5;12;0;0;4;0;true;117545011;1;44233077;307200;0;0
160;640;5;12;0;0;4;0;true;117632011;1;44258077;307200;0;0
80;320;10;12;0;0;4;0;true;29529761;1;9469179;76800;0;0
90;320;10;12;0;0;4;0;true;29616761;1;9493179;76800;0;0
100;320;10;12;0;0;4;0;true;29703761;1;9533679;76800;0;0
110;320;10;12;0;0;4;0;true;29790761;1;9574179;76800;0;0
120;320;10;12;0;0;4;0;true;29877761;1;9614679;76800;0;0
130;320;10;12;0;0;4;0;true;29964761;1;9655179;76800;0;0
140;320;10;12;0;0;4;0;true;30051761;1;9681179;76800;0;0
150;320;10;12;0;0;4;0;true;30138761;1;9706179;76800;0;0
160;320;10;12;0;0;4;0;true;30225761;1;9731179;76800;0;0
80;640;10;12;0;0;4;0;true;116936011;1;37462614;76800;0;0
90;640;10;12;0;0;4;0;true;117023011;1;37479864;76800;0;0
100;640;10;12;0;0;4;0;true;117110011;1;37497114;76800;0;0
110;640;10;12;0;0;4;0;true;117197011;1;37514364;76800;0;0
120;640;10;12;0;0;4;0;true;117284011;1;37531614;76800;0;0
130;640;10;12;0;0;4;0;true;117371011;1;37548864;76800;0;0
140;640;10;12;0;0;4;0;true;117458011;1;37566114;76800;0;0
150;640;10;12;0;0;4;0;true;117545011;1;37583364;76800;0;0
160;640;10;12;0;0;4;0;true;117632011;1;37600614;76800;0;0
80;320;1;9;1;0;4;0;true;22151327;2;18912539;403200;0;0
90;320;1;9;1;0;4;0;true;22238327;2;18999539;403200;0;0
100;320;1;9;1;0;4;0;true;22325327;2;19086539;403200;0;0
110;320;1;9;1;0;4;0;true;22412327;2;19173539;403200;0;0
120;320;1;9;1;0;4;0;true;22499327;2;19260539;403200;0;0
130;320;1;9;1;0;4;0;true;22586327;2;19347539;403200;0;0
140;320;1;9;1;0;4;0;true;22673327;2;19434539;403200;0;0
150;320;1;9;1;0;4;0;true;22760327;2;19521539;403200;0;0
160;320;1;9;1;0;4;0;true;22847327;2;19608539;403200;0;0
80;640;1;9;1;0;4;0;true;87195261;2;73559417;32;0;0
90;640;1;9;1;0;4;0;true;87282261;2;73646417;32;0;0
100;640;1;9;1;0;4;0;true;87369261;2;73733417;32;0;0
110;640;1;9;1;0;4;0;true;87456261;2;73820417;32;0;0
120;640;1;9;1;0;4;0;true;87543261;2;73907417;32;0;0
130;640;1;9;1;0;4;0;true;87630261;2;73994417;32;0;0
140;640;1;9;1;0;4;0;true;87717261;2;74081417;32;0;0
150;640;1;9;1;0;4;0;true;87804261;2;74168417;32;0;0
160;640;1;9;1;0;4;0;true;87891261;2;74255417;32;0;0
80;320;2;9;1;0;4;0;true;22151330;2;10132246;14400;0;0
90;320;2;9;1;0;4;0;true;22238330;2;10180496;14400;0;0
100;320;2;9;1;0;4;0;true;22325330;2;10228746;14400;0;0
110;320;2;9;1;0;4;0;true;22412330;2;10276996;14400;0;0
120;320;2;9;1;0;4;0;true;22499330;2;10325246;14400;0;0
130;320;2;9;1;0;4;0;true;22586330;2;10373496;14400;0;0
140;320;2;9;1;0;4;0;true;22673330;2;10421746;14400;0;0
150;320;2;9;1;0;4;0;true;22760330;2;10469996;14400;0;0
160;320;2;9;1;0;4;0;true;22847330;2;10518246;14400;0;0
80;640;2;9;1;0;4;0;true;87195261;2;39368193;57600;0;0
90;640;2;9;1;0;4;0;true;87282261;2;39416443;57600;0;0
100;640;2;9;1;0;4;0;true;87369261;2;39464693;57600;0;0
110;640;2;9;1;0;4;0;true;87456261;2;39512943;57600;0;0
120;640;2;9;1;0;4;0;true;87543261;2;39561193;57600;0;0
130;640;2;9;1;0;4;0;true;87630261;2;39609443;57600;0;0
140;640;2;9;1;0;4;0;true;87717261;2;39657693;57600;0;0
150;640;2;9;1;0;4;0;true;87804261;2;39705943;57600;0;0
160;640;2;9;1;0;4;0;true;87891261;2;39754193;57600;0;0
80;320;4;9;1;0;4;0;true;22151342;2;6760457;14400;0;0
90;320;4;9;1;0;4;0;true;22220942;2;6783557;14400;0;0
100;320;4;9;1;0;4;0;true;22325342;2;6818207;14400;0;0
110;320;4;9;1;0;4;0;true;22394942;2;6841307;14400;0;0
120;320;4;9;1;0;4;0;true;22499342;2;6875957;14400;0;0
130;320;4;9;1;0;4;0;true;22568942;2;6899057;14400;0;0
140;320;4;9;1;0;4;0;true;22673342;2;6933707;14400;0;0
150;320;4;9;1;0;4;0;true;22742942;2;6956807;14400;0;0
160;320;4;9;1;0;4;0;true;22847342;2;6991457;14400;0;0
80;640;4;9;1;0;4;0;true;87195275;2;26346022;230400;0;0
90;640;4;9;1;0;4;0;true;87264875;2;26369122;230400;0;0
100;640;4;9;1;0;4;0;true;87369275;2;26403772;230400;0;0
110;640;4;9;1;0;4;0;true;87438875;2;26426872;230400;0;0
120;640;4;9;1;0;4;0;true;87543275;2;26461522;230400;0;0
130;640;4;9;1;0;4;0;true;87612875;2;26484622;230400;0;0
140;640;4;9;1;0;4;0;true;87717275;2;26519272;230400;0;0
150;640;4;9;1;0;4;0;true;87786875;2;26542372;230400;0;0
160;640;4;9;1;0;4;0;true;87891275;2;26577022;230400;0;0
80;320;5;9;1;0;4;0;true;22151341;2;8252193;14400;0;0
90;320;5;9;1;0;4;0;true;22238341;2;8277193;14400;0;0
100;320;5;9;1;0;4;0;true;22325341;2;8302193;14400;0;0
110;320;5;9;1;0;4;0;true;22412341;2;8327193;14400;0;0
120;320;5;9;1;0;4;0;true;22499341;2;8352193;14400;0;0
130;320;5;9;1;0;4;0;true;22586341;2;8377193;14400;0;0
140;320;5;9;1;0;4;0;true;22673341;2;8402193;14400;0;0
150;320;5;9;1;0;4;0;true;22760341;2;8427193;14400;0;0
160;320;5;9;1;0;4;0;true;22847341;2;8452193;14400;0;0
80;640;5;9;1;0;4;0;true;87195261;2;32405960;57600;0;0
90;640;5;9;1;0;4;0;true;87282261;2;32430960;57600;0;0
100;640;5;9;1;0;4;0;true;87369261;2;32455960;57600;0;0
110;640;5;9;1;0;4;0;true;87456261;2;32480960;57600;0;0
120;640;5;9;1;0;4;0;true;87543261;2;32505960;57600;0;0
130;640;5;9;1;0;4;0;true;87630261;2;32530960;57600;0;0
140;640;5;9;1;0;4;0;true;87717261;2;32555960;57600;0;0
150;640;5;9;1;0;4;0;true;87804261;2;32580960;57600;0;0
160;640;5;9;1;0;4;0;true;87891261;2;32605960;57600;0;0
80;320;10;9;1;0;4;0;true;22151356;2;7033457;6289440;0;0
90;320;10;9;1;0;4;0;true;22238356;2;7073957;6289440;0;0
100;320;10;9;1;0;4;0;true;22325356;2;7111332;172800;0;0
110;320;10;9;1;0;4;0;true;22412356;2;7136332;172800;0;0
120;320;10;9;1;0;4;0;true;22499356;2;7161332;172800;0;0
130;320;10;9;1;0;4;0;true;22586356;2;7186332;172800;0;0
140;320;10;9;1;0;4;0;true;22673356;2;7211332;172800;0;0
150;320;10;9;1;0;4;0;true;22760356;2;7236332;172800;0;0
160;320;10;9;1;0;4;0;true;22847356;2;7261332;172800;0;0
80;640;10;9;1;0;4;0;true;87195261;2;27583212;25395360;0;0
90;640;10;9;1;0;4;0;true;87282261;2;27600462;25395360;0;0
100;640;10;9;1;0;4;0;true;87369261;2;27617712;25395360;0;0
110;640;10;9;1;0;4;0;true;87456261;2;27634962;25395360;0;0
120;640;10;9;1;0;4;0;true;87543261;2;27652212;25395360;0;0
130;640;10;9;1;0;4;0;true;87630261;2;27669462;25395360;0;0
140;640;10;9;1;0;4;0;true;87717261;2;27686712;25395360;0;0
150;640;10;9;1;0;4;0;true;87804261;2;27703962;25395360;0;0
160;640;10;9;1;0;4;0;true;87891261;2;27721212;25395360;0;0
80;320;1;12;1;0;4;0;true;29529761;2;24984412;32;0;0
90;320;1;12;1;0;4;0;true;29616761;2;25071412;32;0;0
100;320;1;12;1;0;4;0;true;29703761;2;25158412;32;0;0
110;320;1;12;1;0;4;0;true;29790761;2;25245412;32;0;0
120;320;1;12;1;0;4;0;true;29877761;2;25332412;32;0;0
130;320;1;12;1;0;4;0;true;29964761;2;25419412;32;0;0
140;320;1;12;1;0;4;0;true;30051761;2;25506412;32;0;0
150;320;1;12;1;0;4;0;true;30138761;2;25593412;32;0;0
160;320;1;12;1;0;4;0;true;30225761;2;25680412;32;0;0
80;640;1;12;1;0;4;0;true;116936011;2;97846919;2150400;0;0
90;640;1;12;1;0;4;0;true;117023011;2;97933919;2150400;0;0
100;640;1;12;1;0;4;0;true;117110011;2;98020919;2150400;0;0
110;640;1;12;1;0;4;0;true;117197011;2;98107919;2150400;0;0
120;640;1;12;1;0;4;0;true;117284011;2;98194919;2150400;0;0
130;640;1;12;1;0;4;0;true;117371011;2;98281919;2150400;0;0
140;640;1;12;1;0;4;0;true;117458011;2;98368919;2150400;0;0
150;640;1;12;1;0;4;0;true;117545011;2;98455919;2150400;0;0
160;640;1;12;1;0;4;0;true;117632011;2;98542919;2150400;0;0
80;320;2;12;1;0;4;0;true;29529761;2;13380684;19200;0;0
90;320;2;12;1;0;4;0;true;29616761;2;13428934;19200;0;0
100;320;2;12;1;0;4;0;true;29703761;2;13477184;19200;0;0
110;320;2;12;1;0;4;0;true;29790761;2;13525434;19200;0;0
120;320;2;12;1;0;4;0;true;29877761;2;13573684;19200;0;0
130;320;2;12;1;0;4;0;true;29964761;2;13621934;19200;0;0
140;320;2;12;1;0;4;0;true;30051761;2;13670184;19200;0;0
150;320;2;12;1;0;4;0;true;30138761;2;13718434;19200;0;0
160;320;2;12;1;0;4;0;true;30225761;2;13766684;19200;0;0
80;640;2;12;1;0;4;0;true;116936011;2;52361947;76800;0;0
90;640;2;12;1;0;4;0;true;117023011;2;52410197;76800;0;0
100;640;2;12;1;0;4;0;true;117110011;2;52458447;76800;0;0
110;640;2;12;1;0;4;0;true;117197011;2;52506697;76800;0;0
120;640;2;12;1;0;4;0;true;117284011;2;52554947;76800;0;0
130;640;2;12;1;0;4;0;true;117371011;2;52603197;76800;0;0
140;640;2;12;1;0;4;0;true;117458011;2;52651447;76800;0;0
150;640;2;12;1;0;4;0;true;117545011;2;52699697;76800;0;0
160;640;2;12;1;0;4;0;true;117632011;2;52747947;76800;0;0
80;320;4;12;1;0;4;0;true;29529775;2;8936629;76800;0;0
90;320;4;12;1;0;4;0;true;29599375;2;8959729;76800;0;0
100;320;4;12;1;0;4;0;true;29703775;2;8994379;76800;0;0
110;320;4;12;1;0;4;0;true;29773375;2;9017479;76800;0;0
120;320;4;12;1;0;4;0;true;29877775;2;9052129;76800;0;0
130;320;4;12;1;0;4;0;true;29947375;2;9075229;76800;0;0
140;320;4;12;1;0;4;0;true;30051775;2;9109879;76800;0;0
150;320;4;12;1;0;4;0;true;30121375;2;9132979;76800;0;0
160;320;4;12;1;0;4;0;true;30225775;2;9167629;76800;0;0
80;640;4;12;1;0;4;0;true;116936011;2;35350713;76800;0;0
90;640;4;12;1;0;4;0;true;117005611;2;35373813;76800;0;0
100;640;4;12;1;0;4;0;true;117110011;2;35408463;76800;0;0
110;640;4;12;1;0;4;0;true;117179611;2;35431563;76800;0;0
120;640;4;12;1;0;4;0;true;117284011;2;35466213;76800;0;0
130;640;4;12;1;0;4;0;true;117353611;2;35489313;76800;0;0
140;640;4;12;1;0;4;0;true;117458011;2;35523963;76800;0;0
150;640;4;12;1;0;4;0;true;117527611;2;35547063;76800;0;0
160;640;4;12;1;0;4;0;true;117632011;2;35581713;76800;0;0
80;320;5;12;1;0;4;0;true;29529761;2;10935940;19200;0;0
90;320;5;12;1;0;4;0;true;29616761;2;10960940;19200;0;0
100;320;5;12;1;0;4;0;true;29703761;2;10985940;19200;0;0
110;320;5;12;1;0;4;0;true;29790761;2;11010940;19200;0;0
120;320;5;12;1;0;4;0;true;29877761;2;11035940;19200;0;0
130;320;5;12;1;0;4;0;true;29964761;2;11060940;19200;0;0
140;320;5;12;1;0;4;0;true;30051761;2;11085940;249600;0;0
150;320;5;12;1;0;4;0;true;30138761;2;11110940;249600;0;0
160;320;5;12;1;0;4;0;true;30225761;2;11135940;249600;0;0
80;640;5;12;1;0;4;0;true;116936011;2;43140970;76800;0;0
90;640;5;12;1;0;4;0;true;117023011;2;43165970;76800;0;0
100;640;5;12;1;0;4;0;true;117110011;2;43190970;76800;0;0
110;640;5;12;1;0;4;0;true;117197011;2;43215970;76800;0;0
120;640;5;12;1;0;4;0;true;117284011;2;43240970;76800;0;0
130;640;5;12;1;0;4;0;true;117371011;2;43265970;76800;0;0
140;640;5;12;1;0;4;0;true;117458011;2;43290970;76800;0;0
150;640;5;12;1;0;4;0;true;117545011;2;43315970;76800;0;0
160;640;5;12;1;0;4;0;true;117632011;2;43340970;76800;0;0
80;320;10;12;1;0;4;0;true;29529761;2;9286424;230400;0;0
90;320;10;12;1;0;4;0;true;29616761;2;9310424;8465760;0;0
100;320;10;12;1;0;4;0;true;29703761;2;9350924;8465760;0;0
110;320;10;12;1;0;4;0;true;29790761;2;9391424;8465760;0;0
120;320;10;12;1;0;4;0;true;29877761;2;9431924;8465760;0;0
130;320;10;12;1;0;4;0;true;29964761;2;9472424;8465760;0;0
140;320;10;12;1;0;4;0;true;30051761;2;9498424;230400;0;0
150;320;10;12;1;0;4;0;true;30138761;2;9523424;230400;0;0
160;320;10;12;1;0;4;0;true;30225761;2;9548424;230400;0;0
80;640;10;12;1;0;4;0;true;116936011;2;36731608;33940320;0;0
90;640;10;12;1;0;4;0;true;117023011;2;36748858;33940320;0;0
100;640;10;12;1;0;4;0;true;117110011;2;36766108;33940320;0;0
110;640;10;12;1;0;4;0;true;117197011;2;36783358;33940320;0;0
120;640;10;12;1;0;4;0;true;117284011;2;36800608;33940320;0;0
130;640;10;12;1;0;4;0;true;117371011;2;36817858;33940320;0;0
140;640;10;12;1;0;4;0;true;117458011;2;36835108;33940320;0;0
150;640;10;12;1;0;4;0;true;117545011;2;36852358;33940320;0;0
160;640;10;12;1;0;4;0;true;117632011;2;36869608;33940320;0;0
80;320;1;9;0;1;4;0;true;22151327;2;19001166;1512032;0;0
90;320;1;9;0;1;4;0;true;22238327;2;19078966;1512032;0;0
100;320;1;9;0;1;4;0;true;22325327;2;19156766;1512032;0;0
110;320;1;9;0;1;4;0;true;22412327;2;19234566;1512032;0;0
120;320;1;9;0;1;4;0;true;22499327;2;19312366;1512032;0;0
130;320;1;9;0;1;4;0;true;22586327;2;19390166;1512032;0;0
140;320;1;9;0;1;4;0;true;22673327;2;19467966;1512032;0;0
150;320;1;9;0;1;4;0;true;22760327;2;19545766;1512032;0;0
160;320;1;9;0;1;4;0;true;22847327;2;19623566;1512032;0;0
80;640;1;9;0;1;4;0;true;87195261;2;74137420;6120000;0;0
90;640;1;9;0;1;4;0;true;87282261;2;74215220;741244;0;0
100;640;1;9;0;1;4;0;true;87369261;2;74293020;746804;0;0
110;640;1;9;0;1;4;0;true;87456261;2;74370820;752364;0;0
120;640;1;9;0;1;4;0;true;87543261;2;74448620;757924;0;0
130;640;1;9;0;1;4;0;true;87630261;2;74526420;821084;0;0
140;640;1;9;0;1;4;0;true;87717261;2;74604220;826644;0;0
150;640;1;9;0;1;4;0;true;87804261;2;74682020;832204;0;0
160;640;1;9;0;1;4;0;true;87891261;2;74759820;837764;0;0
80;320;2;9;0;1;4;0;true;22151330;2;10040877;6105792;0;0
90;320;2;9;0;1;4;0;true;22238330;2;10079927;6105792;0;0
100;320;2;9;0;1;4;0;true;22325330;2;10118977;6105792;0;0
110;320;2;9;0;1;4;0;true;22412330;2;10158027;6105792;0;0
120;320;2;9;0;1;4;0;true;22499330;2;10197077;28800;0;0
130;320;2;9;0;1;4;0;true;22586330;2;10236127;28800;0;0
140;320;2;9;0;1;4;0;true;22673330;2;10275177;77844;0;0
150;320;2;9;0;1;4;0;true;22760330;2;10314227;57600;0;0
160;320;2;9;0;1;4;0;true;22847330;2;10353277;57600;0;0
80;640;2;9;0;1;4;0;true;87195261;2;39226199;793284;0;0
90;640;2;9;0;1;4;0;true;87282261;2;39265249;798844;0;0
100;640;2;9;0;1;4;0;true;87369261;2;39304299;804404;0;0
110;640;2;9;0;1;4;0;true;87456261;2;39343349;809964;0;0
120;640;2;9;0;1;4;0;true;87543261;2;39382399;815524;0;0
130;640;2;9;0;1;4;0;true;87630261;2;39421449;57600;0;0
140;640;2;9;0;1;4;0;true;87717261;2;39460499;57600;0;0
150;640;2;9;0;1;4;0;true;87804261;2;39499549;57600;0;0
160;640;2;9;0;1;4;0;true;87891261;2;39538599;57600;0;0
80;320;4;9;0;1;4;0;true;22151342;2;6579087;44484;0;0
90;320;4;9;0;1;4;0;true;22220942;2;6594827;48932;0;0
100;320;4;9;0;1;4;0;true;22325342;2;6618437;55604;0;0
110;320;4;9;0;1;4;0;true;22394942;2;6634177;60052;0;0
120;320;4;9;0;1;4;0;true;22499342;2;6657787;57600;0;0
130;320;4;9;0;1;4;0;true;22568942;2;6673527;57600;0;0
140;320;4;9;0;1;4;0;true;22673342;2;6697137;14400;0;0
150;320;4;9;0;1;4;0;true;22742942;2;6712877;14400;0;0
160;320;4;9;0;1;4;0;true;22847342;2;6736487;14400;0;0
80;640;4;9;0;1;4;0;true;87195275;2;25844028;230400;0;0
90;640;4;9;0;1;4;0;true;87264875;2;25859768;230400;0;0
100;640;4;9;0;1;4;0;true;87369275;2;25883378;230400;0;0
110;640;4;9;0;1;4;0;true;87438875;2;25899118;230400;0;0
120;640;4;9;0;1;4;0;true;87543275;2;25922728;230400;0;0
130;640;4;9;0;1;4;0;true;87612875;2;25938468;762372;0;0
140;640;4;9;0;1;4;0;true;87717275;2;25962078;769044;0;0
150;640;4;9;0;1;4;0;true;87786875;2;25977818;773492;0;0
160;640;4;9;0;1;4;0;true;87891275;2;26001428;780164;0;0
80;320;5;9;0;1;4;0;true;22151341;2;8124823;44484;0;0
90;320;5;9;0;1;4;0;true;22238341;2;8140623;50044;0;0
100;320;5;9;0;1;4;0;true;22325341;2;8156423;6336480;0;0
110;320;5;9;0;1;4;0;true;22412341;2;8172223;233964;0;0
120;320;5;9;0;1;4;0;true;22499341;2;8188023;239524;0;0
130;320;5;9;0;1;4;0;true;22586341;2;8203823;245084;0;0
140;320;5;9;0;1;4;0;true;22673341;2;8219623;250644;0;0
150;320;5;9;0;1;4;0;true;22760341;2;8235423;5803680;0;0
160;320;5;9;0;1;4;0;true;22847341;2;8251223;5803680;0;0
80;640;5;9;0;1;4;0;true;87195261;2;32119966;735684;0;0
90;640;5;9;0;1;4;0;true;87282261;2;32135766;741244;0;0
100;640;5;9;0;1;4;0;true;87369261;2;32151566;746804;0;0
110;640;5;9;0;1;4;0;true;87456261;2;32167366;752364;0;0
120;640;5;9;0;1;4;0;true;87543261;2;32183166;757924;0;0
130;640;5;9;0;1;4;0;true;87630261;2;32198966;72284;0;0
140;640;5;9;0;1;4;0;true;87717261;2;32214766;77844;0;0
150;640;5;9;0;1;4;0;true;87804261;2;32230566;83404;0;0
160;640;5;9;0;1;4;0;true;87891261;2;32246366;88964;0;0
80;320;10;9;0;1;4;0;true;22151356;2;6867247;6059040;0;0
90;320;10;9;0;1;4;0;true;22238356;2;6907747;6149760;0;0
100;320;10;9;0;1;4;0;true;22325356;2;6937027;6624960;0;0
110;320;10;9;0;1;4;0;true;22412356;2;6952827;14400;0;0
120;320;10;9;0;1;4;0;true;22499356;2;6968627;14400;0;0
130;320;10;9;0;1;4;0;true;22586356;2;6978803;72284;0;0
140;320;10;9;0;1;4;0;true;22673356;2;6994603;77844;0;0
150;320;10;9;0;1;4;0;true;22760356;2;7010402;6092160;0;0
160;320;10;9;0;1;4;0;true;22847356;2;7026203;88964;0;0
80;640;10;9;0;1;4;0;true;87195261;2;27157868;57600;0;0
90;640;10;9;0;1;4;0;true;87282261;2;27165918;57600;0;0
100;640;10;9;0;1;4;0;true;87369261;2;27173968;57600;0;0
110;640;10;9;0;1;4;0;true;87456261;2;27182018;57600;0;0
120;640;10;9;0;1;4;0;true;87543261;2;27190068;57600;0;0
130;640;10;9;0;1;4;0;true;87630261;2;27198119;57600;0;0
140;640;10;9;0;1;4;0;true;87717261;2;27206169;57600;0;0
150;640;10;9;0;1;4;0;true;87804261;2;27214219;57600;0;0
160;640;10;9;0;1;4;0;true;87891261;2;27222269;57600;0;0
